model,task,cv_type,eval_set,sensor_config,num_seconds,fold,doctor_trials,f1,precision,recall,accuracy,Lump_f1,Lump_precision,Lump_recall,Lump_acc,Size_f1,Size_precision,Size_recall,Size_acc,Position_f1,Position_precision,Position_recall,Position_acc,combined_f1,combined_precision,combined_recall,combined_accuracy
inceptiontime,lump_binary,plain,val,tips_middle,1,0,2,0.8892703862660944,0.8900343642611683,0.888507718696398,0.8894601542416453,,,,,,,,,,,,,0.8892703862660944,0.8900343642611683,0.888507718696398,0.8894601542416453
inceptiontime,lump_binary,plain,val,tips_middle,1,1,2,0.9039451114922813,0.9039451114922813,0.9039451114922813,0.9040274207369323,,,,,,,,,,,,,0.9039451114922813,0.9039451114922813,0.9039451114922813,0.9040274207369323
inceptiontime,lump_binary,plain,val,tips_middle,1,2,2,0.888135593220339,0.8762541806020067,0.9003436426116839,0.8867924528301887,,,,,,,,,,,,,0.888135593220339,0.8762541806020067,0.9003436426116839,0.8867924528301887
inceptiontime,lump_binary,plain,val,tips_middle,1,3,2,0.8931552587646077,0.8685064935064936,0.9192439862542955,0.8902229845626072,,,,,,,,,,,,,0.8931552587646077,0.8685064935064936,0.9192439862542955,0.8902229845626072
inceptiontime,lump_binary,plain,val,tips_middle,1,4,2,0.885883347421809,0.8718801996672213,0.9003436426116839,0.8842195540308748,,,,,,,,,,,,,0.885883347421809,0.8718801996672213,0.9003436426116839,0.8842195540308748
inceptiontime,lump_binary,plain,val,tips_middle,1,0,3,0.9007383100902379,0.8672985781990521,0.9368600682593856,0.8969335604770017,,,,,,,,,,,,,0.9007383100902379,0.8672985781990521,0.9368600682593856,0.8969335604770017
inceptiontime,lump_binary,plain,val,tips_middle,1,1,3,0.887000849617672,0.883248730964467,0.8907849829351536,0.8867120954003407,,,,,,,,,,,,,0.887000849617672,0.883248730964467,0.8907849829351536,0.8867120954003407
inceptiontime,lump_binary,plain,val,tips_middle,1,2,3,0.9001692047377327,0.8926174496644296,0.9078498293515358,0.899488926746167,,,,,,,,,,,,,0.9001692047377327,0.8926174496644296,0.9078498293515358,0.899488926746167
inceptiontime,lump_binary,plain,val,tips_middle,1,3,3,0.8937238493723849,0.8754098360655738,0.9128205128205128,0.8917306052855924,,,,,,,,,,,,,0.8937238493723849,0.8754098360655738,0.9128205128205128,0.8917306052855924
inceptiontime,lump_binary,plain,val,tips_middle,1,4,3,0.8818635607321131,0.8589951377633711,0.905982905982906,0.8789428815004262,,,,,,,,,,,,,0.8818635607321131,0.8589951377633711,0.905982905982906,0.8789428815004262
inceptiontime,lump_binary,plain,val,tips_middle,1,0,4,0.8950819672131147,0.8652931854199684,0.9269949066213922,0.8916172734970365,,,,,,,,,,,,,0.8950819672131147,0.8652931854199684,0.9269949066213922,0.8916172734970365
inceptiontime,lump_binary,plain,val,tips_middle,1,1,4,0.9080168776371308,0.9026845637583892,0.9134125636672326,0.90770533446232,,,,,,,,,,,,,0.9080168776371308,0.9026845637583892,0.9134125636672326,0.90770533446232
inceptiontime,lump_binary,plain,val,tips_middle,1,2,4,0.8924640135478408,0.8902027027027027,0.8947368421052632,0.8924640135478408,,,,,,,,,,,,,0.8924640135478408,0.8902027027027027,0.8947368421052632,0.8924640135478408
inceptiontime,lump_binary,plain,val,tips_middle,1,3,4,0.8796068796068796,0.8496835443037974,0.9117147707979627,0.8755292125317528,,,,,,,,,,,,,0.8796068796068796,0.8496835443037974,0.9117147707979627,0.8755292125317528
inceptiontime,lump_binary,plain,val,tips_middle,1,4,4,0.8973063973063973,0.8883333333333333,0.9064625850340136,0.8966101694915254,,,,,,,,,,,,,0.8973063973063973,0.8883333333333333,0.9064625850340136,0.8966101694915254
inceptiontime,lump_binary,plain,val,tips_middle,1,0,5,0.8976510067114094,0.8916666666666667,0.9037162162162162,0.8969594594594594,,,,,,,,,,,,,0.8976510067114094,0.8916666666666667,0.9037162162162162,0.8969594594594594
inceptiontime,lump_binary,plain,val,tips_middle,1,1,5,0.9014778325123153,0.8769968051118211,0.9273648648648649,0.8986486486486487,,,,,,,,,,,,,0.9014778325123153,0.8769968051118211,0.9273648648648649,0.8986486486486487
inceptiontime,lump_binary,plain,val,tips_middle,1,2,5,0.8866498740554156,0.8814691151919867,0.8918918918918919,0.8859797297297297,,,,,,,,,,,,,0.8866498740554156,0.8814691151919867,0.8918918918918919,0.8859797297297297
inceptiontime,lump_binary,plain,val,tips_middle,1,3,5,0.8955465587044534,0.8600311041990669,0.9341216216216216,0.8910472972972973,,,,,,,,,,,,,0.8955465587044534,0.8600311041990669,0.9341216216216216,0.8910472972972973
inceptiontime,lump_binary,plain,val,tips_middle,1,4,5,0.8927680798004988,0.8788870703764321,0.9070945945945946,0.8910472972972973,,,,,,,,,,,,,0.8927680798004988,0.8788870703764321,0.9070945945945946,0.8910472972972973
inceptiontime,lump_binary,plain,val,tips_middle,1,0,6,0.8968386023294509,0.8894389438943895,0.9043624161073825,0.8956228956228957,,,,,,,,,,,,,0.8968386023294509,0.8894389438943895,0.9043624161073825,0.8956228956228957
inceptiontime,lump_binary,plain,val,tips_middle,1,1,6,0.9023972602739726,0.9197207678883071,0.8857142857142857,0.9039595619208087,,,,,,,,,,,,,0.9023972602739726,0.9197207678883071,0.8857142857142857,0.9039595619208087
