model,task,cv_type,fold,doctor_trials,f1,precision,recall,accuracy
inceptiontime,lump_binary,plain,2,11,0.9259868421052632,0.9214402618657938,0.9305785123966942,0.9251870324189526
inceptiontime,lump_binary,plain,3,11,0.9073327961321515,0.8852201257861635,0.9305785123966942,0.9044056525353283
inceptiontime,lump_binary,plain,4,11,0.9252259654889071,0.9184339314845025,0.9321192052980133,0.9243557772236076
inceptiontime,lump_binary,plain,0,12,0.9114541023558083,0.8961661341853036,0.9272727272727272,0.9096934548467275
inceptiontime,lump_binary,plain,1,12,0.9234567901234568,0.919672131147541,0.9272727272727272,0.9229494614747308
inceptiontime,lump_binary,plain,2,12,0.9321192052980133,0.9336650082918739,0.9305785123966942,0.9320066334991708
inceptiontime,lump_binary,plain,3,12,0.9187396351575456,0.9217970049916805,0.915702479338843,0.9187396351575456
inceptiontime,lump_binary,plain,4,12,0.9234608985024958,0.9280936454849499,0.9188741721854304,0.9237147595356551
inceptiontime,lump_binary,plain,0,13,0.9208163265306123,0.9096774193548387,0.9322314049586777,0.9198347107438016
inceptiontime,lump_binary,plain,1,13,0.9205020920502092,0.9322033898305084,0.9090909090909091,0.9214876033057852
inceptiontime,lump_binary,plain,2,13,0.9280397022332506,0.9288079470198676,0.9272727272727272,0.928099173553719
inceptiontime,lump_binary,plain,3,13,0.9158249158249159,0.9331046312178388,0.8991735537190083,0.9172870140612076
inceptiontime,lump_binary,plain,4,13,0.9385113268608414,0.9177215189873418,0.9602649006622517,0.9371381306865177
inceptiontime,lump_binary,plain,0,14,0.9221949221949222,0.913961038961039,0.9305785123966942,0.9214876033057852
inceptiontime,lump_binary,plain,1,14,0.9163987138263665,0.892018779342723,0.9421487603305785,0.9140495867768595
inceptiontime,lump_binary,plain,2,14,0.9363110008271298,0.9370860927152318,0.9355371900826446,0.9363636363636364
inceptiontime,lump_binary,plain,3,14,0.9159802306425041,0.9129720853858785,0.9190082644628099,0.9156327543424317
inceptiontime,lump_binary,plain,4,14,0.9253731343283582,0.9269102990033222,0.9238410596026491,0.9255583126550868
inceptiontime,lump_binary,plain,0,15,0.8975609756097561,0.8832,0.912396694214876,0.8958677685950414
inceptiontime,lump_binary,plain,1,15,0.9286871961102107,0.9109697933227345,0.947107438016529,0.9272727272727272
inceptiontime,lump_binary,plain,2,15,0.9150326797385621,0.9046849757673667,0.9256198347107438,0.9140495867768595
inceptiontime,lump_binary,plain,3,15,0.911643270024773,0.9108910891089109,0.912396694214876,0.9114971050454922
inceptiontime,lump_binary,plain,4,15,0.9174161896974653,0.9063004846526656,0.9288079470198676,0.9164598842018197
inceptiontime,size_multiclass,group,0,0,0.3723976601751231,0.44165796440779426,0.3758680555555556,0.5607638888888888
inceptiontime,size_multiclass,group,1,0,0.32885687862688695,0.3462793626222419,0.3237847222222222,0.3975694444444444
inceptiontime,size_multiclass,group,2,0,0.4025260101718433,0.4261446524877085,0.40017361111111116,0.5104166666666666
inceptiontime,size_multiclass,group,3,0,0.5251894013324603,0.5331893563696475,0.5199652777777778,0.6111111111111112
inceptiontime,size_multiclass,group,4,0,0.40428932189030575,0.4132213981346391,0.40234375,0.5026041666666666
inceptiontime,size_multiclass,group,0,1,0.3579739053427129,0.36432141976604954,0.3888888888888889,0.4600694444444444
inceptiontime,size_multiclass,group,1,1,0.33820257022038136,0.3501053363752847,0.34370630592841156,0.39730639730639733
inceptiontime,size_multiclass,group,2,1,0.4751355412089191,0.5186351882730167,0.47699652777777773,0.6119791666666666
inceptiontime,size_multiclass,group,3,1,0.4040512323900972,0.4252369876519495,0.3993055555555556,0.5017361111111112
inceptiontime,size_multiclass,group,4,1,0.34317582089691523,0.3605258055133632,0.3537326388888889,0.4748263888888889
inceptiontime,size_multiclass,group,0,2,0.405806862975003,0.4045507306583256,0.4357638888888889,0.5503472222222222
inceptiontime,size_multiclass,group,1,2,0.36210404259922924,0.3737135623894051,0.3605925324675325,0.5024509803921569
inceptiontime,size_multiclass,group,2,2,0.4749753970276873,0.48876063325139163,0.4696180555555555,0.5243055555555556
inceptiontime,size_multiclass,group,3,2,0.35616524886572265,0.3561972070515571,0.36588541666666663,0.5008680555555556
inceptiontime,size_multiclass,group,4,2,0.3361621789538318,0.34086744365472477,0.34765625,0.4539930555555556
inceptiontime,size_multiclass,group,0,3,0.39029837975450776,0.4424484335098916,0.41232638888888884,0.4479166666666667
inceptiontime,size_multiclass,group,1,3,0.33868889210751996,0.4013359429253718,0.3405512971698113,0.5206349206349207
inceptiontime,size_multiclass,group,2,3,0.43270775545463547,0.4884267421611026,0.42751736111111105,0.5026041666666666
inceptiontime,size_multiclass,group,3,3,0.3876402207308688,0.4003690601648059,0.39583333333333337,0.5121527777777778
inceptiontime,size_multiclass,group,4,3,0.3577704961507903,0.3565680826454437,0.3823784722222222,0.4609375
inceptiontime,size_multiclass,group,0,4,0.40646593185250407,0.4143709120513057,0.4236111111111111,0.5069444444444444
inceptiontime,size_multiclass,group,1,4,0.35771934703836716,0.37399180684754507,0.3631038930581614,0.5030864197530864
inceptiontime,size_multiclass,group,2,4,0.4846981913252836,0.48113007113853545,0.49392361111111105,0.5572916666666666
inceptiontime,size_multiclass,group,3,4,0.3848062852455687,0.40149129075227297,0.3958333333333333,0.5295138888888888
inceptiontime,size_multiclass,group,4,4,0.3482423691600721,0.33902029165205727,0.36328125,0.4609375
inceptiontime,size_multiclass,group,0,5,0.3252674614162012,0.334140406162465,0.32552899970963994,0.4481707317073171
inceptiontime,size_multiclass,group,1,5,0.43923950146860363,0.429603809810757,0.4565972222222222,0.5381944444444444
inceptiontime,size_multiclass,group,2,5,0.4162491524801747,0.4322983152205163,0.4509548611111111,0.5564236111111112
inceptiontime,size_multiclass,group,3,5,0.41886385225989176,0.4324574032284044,0.4240451388888889,0.5460069444444444
inceptiontime,size_multiclass,group,4,5,0.3132403949493691,0.2972437186165285,0.3407118055555555,0.4609375
inceptiontime,size_multiclass,group,0,6,0.38807151259446204,0.43009219568423696,0.4131944444444444,0.4826388888888889
inceptiontime,size_multiclass,group,1,6,0.33707438766891523,0.40227356975857725,0.34052972560975614,0.5007530120481928
inceptiontime,size_multiclass,group,2,6,0.4746328008116589,0.4744745056159386,0.4809027777777778,0.5329861111111112
inceptiontime,size_multiclass,group,3,6,0.4232173118872078,0.4272052387183758,0.42708333333333337,0.5208333333333334
inceptiontime,size_multiclass,group,4,6,0.33579067071010216,0.3384374047766563,0.33854166666666663,0.4565972222222222
inceptiontime,size_multiclass,group,0,7,0.3987524632224651,0.4644684712254392,0.4448784722222222,0.4991319444444444
inceptiontime,size_multiclass,group,1,7,0.3655784362309453,0.3956274160950564,0.3685487023139462,0.5290178571428571
inceptiontime,size_multiclass,group,2,7,0.4802786323911594,0.4800773848278189,0.4921875,0.5416666666666666
inceptiontime,size_multiclass,group,3,7,0.3790562988661573,0.3865883428553283,0.3828125,0.5034722222222222
inceptiontime,size_multiclass,group,4,7,0.3662532197868674,0.369340730133785,0.36892361111111116,0.4739583333333333
inceptiontime,size_multiclass,group,0,8,0.35371508554407216,0.36251608263750107,0.35224666085946577,0.4647058823529412
inceptiontime,size_multiclass,group,1,8,0.5413871517911654,0.6199383337550902,0.5373263888888888,0.6788194444444444
inceptiontime,size_multiclass,group,2,8,0.391379919878945,0.39689039325192293,0.40104166666666674,0.4618055555555556
inceptiontime,size_multiclass,group,3,8,0.39497250266251416,0.4070339482484513,0.4197048611111111,0.5581597222222222
inceptiontime,size_multiclass,group,4,8,0.32049078112956986,0.32228203154684776,0.3237847222222222,0.3819444444444444
inceptiontime,size_multiclass,group,0,9,0.34466865186963946,0.34777030255104985,0.34469004065040654,0.46584302325581395
inceptiontime,size_multiclass,group,1,9,0.44297820098497853,0.4678900224260517,0.43359375,0.4887152777777778
inceptiontime,size_multiclass,group,2,9,0.3753677752089488,0.3757493142901097,0.3832465277777778,0.4887152777777778
inceptiontime,size_multiclass,group,3,9,0.4176383000074154,0.4289606820192133,0.43532986111111105,0.4921875
inceptiontime,size_multiclass,group,4,9,0.3240543050764114,0.33861481306173125,0.3302951388888889,0.4053819444444444
inceptiontime,size_multiclass,group,0,10,0.31491457520824423,0.3218257874076681,0.31741071428571427,0.4331896551724138
inceptiontime,size_multiclass,group,1,10,0.4414947861248826,0.43865463447435715,0.44574652777777773,0.5234375
inceptiontime,size_multiclass,group,2,10,0.3764684594957417,0.3880374847495885,0.41927083333333337,0.4670138888888889
inceptiontime,size_multiclass,group,3,10,0.37931612159053696,0.399950098713817,0.37890625,0.4991319444444444
inceptiontime,size_multiclass,group,4,10,0.34616877541670055,0.348167098666638,0.3589409722222222,0.4539930555555556
inceptiontime,size_multiclass,group,0,11,0.36318721313367974,0.3765637594596213,0.3810763888888889,0.4357638888888889
inceptiontime,size_multiclass,group,1,11,0.31775657103352034,0.33654482154882814,0.3195251937984496,0.4588068181818182
inceptiontime,size_multiclass,group,2,11,0.4690328495795043,0.472569830453456,0.4761284722222222,0.5147569444444444
inceptiontime,size_multiclass,group,3,11,0.3862662636498555,0.4058942828482855,0.3949652777777778,0.5381944444444444
inceptiontime,size_multiclass,group,4,11,0.33696566805269956,0.32831485899640733,0.3506944444444444,0.4652777777777778
inceptiontime,size_multiclass,group,0,12,0.3217913816772036,0.34680548025967445,0.3294507575757576,0.3609550561797753
inceptiontime,size_multiclass,group,1,12,0.48993805473077856,0.5290508160252366,0.4991319444444445,0.6267361111111112
inceptiontime,size_multiclass,group,2,12,0.4454220741154348,0.46302041683137357,0.4609375,0.5503472222222222
inceptiontime,size_multiclass,group,3,12,0.3966125224614807,0.41242250630121424,0.4040798611111111,0.4852430555555556
inceptiontime,size_multiclass,group,4,12,0.4160374958512645,0.42170761913918564,0.4162326388888889,0.5217013888888888
inceptiontime,size_multiclass,group,0,13,0.3674828848719751,0.39500103338301157,0.3828125,0.4322916666666667
inceptiontime,size_multiclass,group,1,13,0.31361815710700736,0.33908290073934244,0.31145833333333334,0.45625
inceptiontime,size_multiclass,group,2,13,0.4654619107744108,0.45694722964943557,0.4809027777777778,0.5555555555555556
inceptiontime,size_multiclass,group,3,13,0.379209556850446,0.39886807574156663,0.3845486111111111,0.5243055555555556
inceptiontime,size_multiclass,group,4,13,0.3292562402249114,0.3258983569711923,0.3459201388888889,0.4557291666666667
inceptiontime,size_multiclass,group,0,14,0.41444469226026287,0.44173981191222567,0.4453125,0.5225694444444444
inceptiontime,size_multiclass,group,1,14,0.3343246957534446,0.3402882769889469,0.33333333333333337,0.4597222222222222
inceptiontime,size_multiclass,group,2,14,0.46156400858132773,0.4644663648860613,0.46354166666666663,0.5503472222222222
inceptiontime,size_multiclass,group,3,14,0.3781807608038188,0.3886344063564879,0.38671875,0.5078125
inceptiontime,size_multiclass,group,4,14,0.3628994820508582,0.36101582663813037,0.3715277777777778,0.4652777777777778
inceptiontime,size_multiclass,group,0,15,0.3715931202483125,0.39096619202404415,0.40625,0.4340277777777778
inceptiontime,size_multiclass,group,1,15,0.31946766663191345,0.3381643323653293,0.3236111111111111,0.44583333333333336
inceptiontime,size_multiclass,group,2,15,0.4450523708951673,0.44132042279721806,0.45355902777777773,0.5234375
inceptiontime,size_multiclass,group,3,15,0.36983882962121506,0.3892406301720679,0.37326388888888884,0.5034722222222222
inceptiontime,size_multiclass,group,4,15,0.3308530385919719,0.33672736543604176,0.33463541666666663,0.4348958333333333
inceptiontime,size_multiclass,plain,0,0,0.7881392543397994,0.7991446351660793,0.7803819444444444,0.8298611111111112
inceptiontime,size_multiclass,plain,1,0,0.8270109650445665,0.8324091686859242,0.8220486111111112,0.8611111111111112
inceptiontime,size_multiclass,plain,2,0,0.7841149738724476,0.7850689332454223,0.7873263888888888,0.8298611111111112
inceptiontime,size_multiclass,plain,3,0,0.7743957857144281,0.7774163854747267,0.7721354166666667,0.8185763888888888
inceptiontime,size_multiclass,plain,4,0,0.7951970910624688,0.796100729322022,0.7960069444444444,0.8368055555555556
inceptiontime,size_multiclass,plain,0,1,0.7765812416256719,0.7733364331669179,0.7847336456134177,0.8206896551724138
inceptiontime,size_multiclass,plain,1,1,0.7934174466742434,0.800944691259422,0.788318551061008,0.8377911993097498
inceptiontime,size_multiclass,plain,2,1,0.8027337565205728,0.8043921641763061,0.8069739168877099,0.8429680759275238
inceptiontime,size_multiclass,plain,3,1,0.7796414969356577,0.7919662114976413,0.7697785422192751,0.8248490077653149
inceptiontime,size_multiclass,plain,4,1,0.7838333685143147,0.7866041508039718,0.7830860411140583,0.8274374460742019
inceptiontime,size_multiclass,plain,0,2,0.7719758733284123,0.7869439917046444,0.7606429873396663,0.8174807197943444
inceptiontime,size_multiclass,plain,1,2,0.7929105331063774,0.8020292892596632,0.7858106528647806,0.8346186803770351
inceptiontime,size_multiclass,plain,2,2,0.7902544965811386,0.7937531910370375,0.7893732919952955,0.8379073756432247
inceptiontime,size_multiclass,plain,3,2,0.8028358947557482,0.8064538194931374,0.8052847611387851,0.839622641509434
inceptiontime,size_multiclass,plain,4,2,0.7905882223795129,0.8031231559005859,0.7820715718832156,0.8370497427101201
inceptiontime,size_multiclass,plain,0,3,0.8081741209507745,0.8180354541577669,0.8012914014615746,0.8526405451448041
inceptiontime,size_multiclass,plain,1,3,0.7994210058381181,0.8152501910708181,0.7862346980871556,0.8398637137989778
inceptiontime,size_multiclass,plain,2,3,0.8250602761724256,0.821117452809024,0.8307304821681147,0.8568994889267462
inceptiontime,size_multiclass,plain,3,3,0.7959049392095638,0.7930646048914431,0.7991848791755508,0.83461210571185
inceptiontime,size_multiclass,plain,4,3,0.8016554030078433,0.8204457713199661,0.7889954722560667,0.8431372549019608
inceptiontime,size_multiclass,plain,0,4,0.8055764664640543,0.7962586055379468,0.8193916099315234,0.8408128704487722
inceptiontime,size_multiclass,plain,1,4,0.7881721088012764,0.7896088467577042,0.787586223051879,0.8314987298899238
inceptiontime,size_multiclass,plain,2,4,0.7990527362298135,0.8097514920796829,0.7909234866768902,0.8433530906011855
inceptiontime,size_multiclass,plain,3,4,0.77167804525909,0.780958968793695,0.7636133637349656,0.8196443691786621
inceptiontime,size_multiclass,plain,4,4,0.8066114825627599,0.8051995142018653,0.8095717165213434,0.8449152542372881
inceptiontime,size_multiclass,plain,0,5,0.7859444934412785,0.784123481461924,0.7890087467361602,0.8302364864864865
inceptiontime,size_multiclass,plain,1,5,0.8052583985643099,0.8010025970631023,0.8120744190128472,0.8412162162162162
inceptiontime,size_multiclass,plain,2,5,0.7934339057109159,0.8037034371267959,0.7871983461015021,0.8327702702702703
inceptiontime,size_multiclass,plain,3,5,0.7906707836431899,0.8034315709707043,0.781053798409994,0.8386824324324325
inceptiontime,size_multiclass,plain,4,5,0.8157300937405315,0.82915360365441,0.805481069248015,0.8547297297297297
inceptiontime,size_multiclass,plain,0,6,0.7996265936120249,0.8091457549017066,0.7920537725225225,0.8425925925925926
inceptiontime,size_multiclass,plain,1,6,0.7908055957810454,0.793723082775919,0.7914088387837371,0.8306655433866892
inceptiontime,size_multiclass,plain,2,6,0.7570091268759639,0.7783518852768854,0.7488812117080506,0.8112889637742208
inceptiontime,size_multiclass,plain,3,6,0.7918954104381283,0.802508773123071,0.784657428089017,0.8340353833192923
inceptiontime,size_multiclass,plain,4,6,0.8070527246945549,0.8067317031539958,0.8097338705356013,0.8458298230834035
inceptiontime,size_multiclass,plain,0,7,0.7776312832339942,0.7819317384027116,0.7747758254255779,0.8219983207388749
inceptiontime,size_multiclass,plain,1,7,0.7810047001382079,0.7861858703019216,0.7779334831966168,0.8228379513014273
inceptiontime,size_multiclass,plain,2,7,0.789801049986564,0.7958484224235496,0.7848003276391965,0.8361344537815126
inceptiontime,size_multiclass,plain,3,7,0.7913475230990845,0.799431096023063,0.78822854744515,0.8344537815126051
inceptiontime,size_multiclass,plain,4,7,0.7952805538490094,0.7937005153338532,0.8036504130891415,0.8319327731092437
inceptiontime,size_multiclass,plain,0,8,0.7811119308995931,0.7783194346555131,0.7872281738308966,0.8241206030150754
inceptiontime,size_multiclass,plain,1,8,0.7763544605963415,0.781470541693714,0.7794927503598013,0.8190954773869347
inceptiontime,size_multiclass,plain,2,8,0.8009204966783172,0.8147738577644364,0.7922958334528339,0.8425460636515912
inceptiontime,size_multiclass,plain,3,8,0.8033206596281349,0.8104323513411824,0.7990680642035564,0.8466051969823973
inceptiontime,size_multiclass,plain,4,8,0.7888789150413752,0.8085157098460763,0.7731494552995033,0.8315171835708298
inceptiontime,size_multiclass,plain,0,9,0.7949483634563991,0.7985231174089344,0.7929368244408144,0.8362573099415205
inceptiontime,size_multiclass,plain,1,9,0.7882838396960539,0.7961951135354188,0.7850041004503839,0.8287385129490392
inceptiontime,size_multiclass,plain,2,9,0.7956844743545287,0.8034254529954316,0.7892732118108947,0.83375104427736
inceptiontime,size_multiclass,plain,3,9,0.8125614537381856,0.8243545266147266,0.8046840573024627,0.849624060150376
inceptiontime,size_multiclass,plain,4,9,0.8043918934687329,0.813764586215813,0.8006617176693467,0.8419732441471572
inceptiontime,size_multiclass,plain,0,10,0.8024744160405789,0.801875564062345,0.8086035212075077,0.8383333333333334
inceptiontime,size_multiclass,plain,1,10,0.8097221700007954,0.8126772714574466,0.8078714299374249,0.845
inceptiontime,size_multiclass,plain,2,10,0.7794054909580563,0.7849944657968817,0.7760183606470518,0.8208333333333333
inceptiontime,size_multiclass,plain,3,10,0.7929072970990485,0.7952938611557581,0.793816268934055,0.8316666666666667
inceptiontime,size_multiclass,plain,4,10,0.7982644134104092,0.79859310526717,0.8018211611554825,0.8366666666666667
inceptiontime,size_multiclass,plain,0,11,0.7979009771383995,0.8035022667445053,0.7936208743715925,0.8430232558139535
inceptiontime,size_multiclass,plain,1,11,0.7941697844200624,0.8012678924366935,0.7889468968611033,0.830423940149626
inceptiontime,size_multiclass,plain,2,11,0.7756041806059899,0.7823242702302052,0.7732350738443284,0.8237738985868661
inceptiontime,size_multiclass,plain,3,11,0.7983949507915888,0.7984267022768261,0.8022715901600643,0.8337489609310058
inceptiontime,size_multiclass,plain,4,11,0.7785209863021108,0.7953614043719434,0.7672859647612282,0.8254364089775561
inceptiontime,size_multiclass,plain,0,12,0.8022216583763544,0.7982654583435396,0.8081420510028392,0.8392709196354599
inceptiontime,size_multiclass,plain,1,12,0.7800499516638568,0.7976065963509639,0.7660116819933096,0.8293289146644574
inceptiontime,size_multiclass,plain,2,12,0.7947448432819662,0.8064780485458383,0.7853591304445466,0.8383084577114428
inceptiontime,size_multiclass,plain,3,12,0.7979740387410723,0.809138012884443,0.7916949227766048,0.8374792703150912
inceptiontime,size_multiclass,plain,4,12,0.7975123087301541,0.798944227493799,0.7980174126898483,0.8407960199004975
inceptiontime,size_multiclass,plain,0,13,0.779546794545489,0.7998217772523392,0.7738241632847138,0.8305785123966942
inceptiontime,size_multiclass,plain,1,13,0.7852320264996853,0.791565581868428,0.782528605642111,0.8297520661157025
inceptiontime,size_multiclass,plain,2,13,0.8053937650188687,0.8170081257793164,0.7962368523148109,0.8454545454545455
inceptiontime,size_multiclass,plain,3,13,0.7859159433690868,0.7927609395606904,0.780202509353436,0.826302729528536
inceptiontime,size_multiclass,plain,4,13,0.8018918942978688,0.8123815762197779,0.7926867992090932,0.8453267162944582
inceptiontime,size_multiclass,plain,0,14,0.8027856772115264,0.8036653396057222,0.8024762957978295,0.8462809917355372
inceptiontime,size_multiclass,plain,1,14,0.7912681598981193,0.7965650588890161,0.7920410019292295,0.8355371900826446
inceptiontime,size_multiclass,plain,2,14,0.788702738906085,0.7847390242002859,0.7978241616563284,0.8256198347107438
inceptiontime,size_multiclass,plain,3,14,0.773127699944649,0.7900808585801844,0.7620150958211369,0.8196856906534326
inceptiontime,size_multiclass,plain,4,14,0.7987601876434143,0.8035859732912295,0.7947673159446202,0.8411910669975186
inceptiontime,size_multiclass,plain,0,15,0.7873189245017185,0.7857041496459947,0.7892284852637231,0.8297520661157025
inceptiontime,size_multiclass,plain,1,15,0.7970482837014103,0.8037493256872127,0.7912555706045503,0.8421487603305785
